,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
806,929,MN,2707300,news - listings,farmersmarket,listings,,Finding fresh at area farmers markets,Brainerd Dispatch|https://www.brainerddispatch.com| › lifestyle › finding...,,https://www.brainerddispatch.com/lifestyle/finding-fresh-at-area-farmers-markets,www.brainerddispatch.com,"Jun 15, 2020 — The farmers market that was in the parking lot on Laurel Street in Brainerd (new last year) is taking a year off. The days, locations and times ...","Jun 15, 2020",,,,,brainerddispatch.com,good,
807,615,MN,2721104,news,farmersmarket,1,,Finland Farmers Market,WTIP|https://wtip.org| › Events,,https://wtip.org/events/finland-farmers-market-2023-08-17/,wtip.org,"Aug 17, 2023 — The Finland Farmers Market is held every Thursday at the Clair Nelson Center in Finland from 5 to 6:30 pm. More information is available on the ...","Aug 17, 2023",,,,,tip.org,good,
808,613,MN,2721104,news,farmersmarket,1,,Finland Farmers Market,North Shore Visitor|https://northshorevisitor.com| › events › finland-farmer...,,https://northshorevisitor.com/events/finland-farmers-market-4-2023-09-28/,northshorevisitor.com,"1 day ago — Locally grown produce, and handmade goods from the Finland MN area.",,,,,,northshorevisitor.com,good,
809,614,MN,2721104,news,farmersmarket,1,,Finland Farmers Market,wtfinland.com|https://wtfinland.com| › businesses-and-organizations,,https://wtfinland.com/businesses-and-organizations/finland-farmers-market/,wtfinland.com,,,,,,,tfinland.com,good,
810,1216,MN,2721104,website,farmersmarket,1,,Finland Farmers Market - Open Food Network,openfoodnetwork.net|https://openfoodnetwork.net| › shop,,https://openfoodnetwork.net/finland-farmers-market/shop,openfoodnetwork.net,"The Finland Online Market will be open for two market runs during the month of January,2021. From January 4th - 8th, the shop will be open for ordering.",2021,,,,,openfoodnetwork.net,good,
811,274,MN,2721104,individual,farmersmarket,1,,Finland Farmers Market: Home,finlandfarmersmarket.com|,,http://finlandfarmersmarket.com/,finlandfarmersmarket.com,"Location. The Clair Nelson Community Center 6866 Cramer Rd Finland, MN 55603.",,,,,,finlandfarmersmarket.com,good,
812,616,MN,2721104,news,farmersmarket,1,,Finland Farmers' Market: Spring Market Fosters Community ...,northshorejournal.co|https://northshorejournal.co| › Community,,https://northshorejournal.co/community/finland-farmers-market-spring-market-supports-local-and-fosters-community/,northshorejournal.co,"Mar 31, 2023 — The Winter and Spring Markets meet indoors at the Clair Nelson Center. Fresh, warm pasties are available to purchase, as well as fresh produce, ...","Mar 31, 2023",,,,,northshorejournal.co,bad,"HTTPSConnectionPool(host='northshorejournal.co', port=443): Read timed out. (read timeout=2)"
813,617,MN,2715886,news,farmersmarket,1,,First Farmer's Market in Dexter - ABC 6 News - kaaltv.com,kaaltv.com|https://www.kaaltv.com| › news › first-farmers-market-...,,https://www.kaaltv.com/news/first-farmers-market-in-dexter/,www.kaaltv.com,"Jul 9, 2023 — Everyone was welcome to stop by Patriot Travel Plaza to check out the various items for sale. This included homemade sourdough bread, baked ...","Jul 9, 2023",,,,,kaaltv.com,good,
814,1627,MN,2700190,website - listings,farmersmarket,listings,,Five Must-Visit Farmers Markets in the Twin Cities,visit-twincities.com|https://visit-twincities.com| › hit-the-road › stories › twin-...,,"https://visit-twincities.com/hit-the-road/stories/twin-cities-farmers-market-guide/#:~:text=minneapolis%20farmers%20market&text=open%20daily%20from%206%20a.m.,largest%20farmers%20market%20in%20area.",visit-twincities.com,,,,,,,visit-twincities.com,good,
815,618,MN,2720546,news,farmersmarket,1,,"Flea Market, Plant Sale, Farmers Market In Faribault Saturday",KDHL AM 920|https://kdhlradio.com| › flea-market-plant-sale-farmers...,,https://kdhlradio.com/flea-market-plant-sale-farmers-market-in-faribault-saturday/,kdhlradio.com,"May 13, 2022 — Saturday the Cannon Valley Farmers Market will be on the Rice County Fairgrounds from 10:00 am to 2:00 pm. More that 20 local farmer, fiber ...","May 13, 2022",,,,,kdhlradio.com,good,
816,1543,MN,2721536,website,onfarm market,1,,Foley Farmer's Market Grand Opening Coming Soon,Minnesota's New Country|https://minnesotasnewcountry.com| › foley-famers-mar...,,https://minnesotasnewcountry.com/foley-famers-market-grand-opening-coming-soon/,minnesotasnewcountry.com,"May 5, 2021 — Danny B's is located just off Highway 23, at 220 1st Avenue West in Foley. The event will be held Fridays from May 14th through September 3rd.","May 5, 2021",,,,,minnesotasnewcountry.com,good,
817,930,MN,2707516,news - listings,farmersmarket,listings,should be other,Food & Latino Kids Research: Farmers Markets,Salud America!|https://salud-america.org| › Blog,,https://salud-america.org/food-latino-kids-research-farmers-markets/,salud-america.org,"Jan 3, 2016 — The Role of Farmers' Markets in Two Low Income, Urban Communities. J ... Breezy Point, MN 2011. (68) Lindsay, S.; Lambert, J.; Penn, T ...","Jan 3, 2016",,,,,salud-america.org,good,
818,619,MN,2766874,news,farmersmarket,1,should be other,Food and art combine for healthy living at farmers market,wadenapj.com|https://www.wadenapj.com| › food-and-art-work-well,,https://www.wadenapj.com/community/food-and-art-work-well,www.wadenapj.com,"Jul 13, 2022 — The Wadena Farmers Market is open Friday afternoons and features vendors selling a variety of locally. Community · Summer fun planned at the ...","Jul 13, 2022",,,,,adenapj.com,good,
819,1217,MN,2740256,website,farmersmarket,1,,Food shelf slates free farmers market - Hometown Source,hometownsource.com|https://www.hometownsource.com| › community › food-...,,https://www.hometownsource.com/laker_pioneer/community/food-shelf-slates-free-farmers-market/article_3aee6fba-039b-11ee-b396-d73cf94475a5.html,www.hometownsource.com,"Jun 7, 2023 — The Westonka Food Shelf along with OLL Council of Catholic Women, and Good Shephard Lutheran Church is hosting a Free Farmer's Market on ...","Jun 7, 2023",,,,,hometownsource.com,good,
820,1218,MN,2721770,website,farmersmarket,1,,Forest Lake Farmer's Market - Love Local,lovelocal.com|https://www.lovelocal.com| › Farmers Market,,https://www.lovelocal.com/farmersmarket/forest-lake-farmers-market/,www.lovelocal.com,"Fenway Park - 5515 206th St. N. Forest Lake, MN 55025. Location type. Public Park. Schedule. Season 1. June to September Tue: 3:30 PM-7:30 PM ...",,,,,,lovelocal.com,good,
821,1219,MN,2715994,website,farmersmarket,1,should be bad,Fort Dodge Farmers Market Kicks Off Season This ...,Your Fort Dodge|https://www.yourfortdodge.com| › fort-dodge-farmers-...,,https://www.yourfortdodge.com/fort-dodge-farmers-market-kicks-off-season-this-saturday-in-new-location/,www.yourfortdodge.com,The Farmer's Market will be open at 11 North 25th Street northeast of Kemna Auto on Saturdays 9 to 1 and Wednesdays from 2 to 6:30 pm. Local Events Calendar.,,,,,,yourfortdodge.com,bad,"HTTPSConnectionPool(host='www.yourfortdodge.com', port=443): Max retries exceeded with url: /fort-dodge-farmers-market-kicks-off-season-this-saturday-in-new-location/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001B4F5992910>: Failed to resolve 'www.yourfortdodge.com' ([Errno 11001] getaddrinfo failed)""))"
822,1220,MN,2723192,website,farmersmarket,1,,Fort Smith Farmers Market,Fortsmith.org|https://fortsmith.org| › fort-smith-farmers-market,,https://fortsmith.org/fort-smith-farmers-market,fortsmith.org,"The Fort Smith Farmers Market offers a culmination of goods from 90+ local vendors in Downtown Fort Smith, Arkansas!",,,,,,fortsmith.org,good,
823,403,MN,2702134,individual facebbook,farmersmarket,1,,Fosston Farmers' Market,,Fosston Farmers' Market,http://www.facebook.com/fosstonfm,www.facebook.com,In-store shopping,,"Fosston, MN · (218) 407-4414",,"https://www.google.com//maps/dir//Fosston+Farmers'+Market,+Melland+Park,East+Polk+Heritage+Center+Hwy+2+East,+Fosston,+MN+56542/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x52c7f2783d000001:0x515966582ea9aa93?sa=X&ved=2ahUKEwi5oNHv7M6BAxX4lokEHcWPBiEQ48ADegQIEBAA","https://www.google.com/search?sca_esv=569265910&tbs=lf:1,lf_ui:2&tbm=lcl&q=farmers+market+near+Argyle+city,+Minnesota&rflfq=1&num=10&sa=X&ved=2ahUKEwi5oNHv7M6BAxX4lokEHcWPBiEQjGp6BAgbEAE",facebook.com,good,
824,1221,MN,2721986,website,farmersmarket,1,,Fosston Farmers' Market - Agriculture,Fosston|https://www.fosston.com| › ...,,https://www.fosston.com/index.asp?sec=1a435bf8-f337-4608-9cc5-48795daded72&de=57b575ba-37c3-428a-8da0-3966c5d7fb56,www.fosston.com,"Fosston Farmers' Market. Locally Grown Vegetables • Berries • Flowers & Plants ... © 2019 City of Fosston, Minnesota All Rights Reserved. 220 East First Street ...",2019,,,,,fosston.com,good,
825,620,MN,2721986,news,farmersmarket,other,,Fosston man to open weekly farmers market in East Polk County ...,Agweek|https://www.agweek.com| › newsmd › fosston-man-to-...,,https://www.agweek.com/newsmd/fosston-man-to-open-weekly-farmers-market-in-east-polk-county-heritage-center,www.agweek.com,"A Fosston, Minn., man plans to open a farmers market in the Polk County city every Saturday starting May 1 and running all summer.",,,,,,agweek.com,good,
826,621,MN,2710918,news,farmersmarket,1,,Four things to know about the Chanhassen Farmers' Market,SWNewsMedia.com|https://www.swnewsmedia.com| › news › four-things-to-k...,,https://www.swnewsmedia.com/chanhassen_villager/news/chanhassen/four-things-to-know-about-the-chanhassen-farmers-market/article_aade4352-eb5c-11ec-b1df-af5f96944248.html,www.swnewsmedia.com,"Jun 15, 2022 — The Chanhassen Farmers' Market is located in City Center Park, 7700 Market Blvd. in Chanhassen. Submitted photo.","Jun 15, 2022",,,,,swnewsmedia.com,good,
827,125,MN,2705680,event,farmersmarket,1,,Franconia Art & Farmers Market,Explore Minnesota|https://www.exploreminnesota.com| › event › franconi...,,https://www.exploreminnesota.com/event/franconia-art-farmers-market/27433,www.exploreminnesota.com,"The first Sunday of each month, May-October from 10 am - 2 pm, local farmers and artists come together to provide a variety of fresh produce and handmade ...",,,,,,exploreminnesota.com,bad,"HTTPSConnectionPool(host='www.exploreminnesota.com', port=443): Read timed out. (read timeout=2)"
828,1222,MN,2771338,website,farmersmarket,1,,Franconia Art & Farmers Market - Minnesota Parent,minnesotaparent.com|https://www.minnesotaparent.com| › Events,,https://www.minnesotaparent.com/calendar/franconia-art-farmers-market-4/,www.minnesotaparent.com,"Jul 2, 2023 — The first Sunday of each month, May-October from 10am-2pm, local farmers and artists come together to provide a variety of fresh produce and ...","Jul 2, 2023",,,,,minnesotaparent.com,bad,"HTTPSConnectionPool(host='www.minnesotaparent.com', port=443): Read timed out. (read timeout=2)"
829,622,MN,2729294,news,farmersmarket,1,,Free Farmers Market At Allianz Field,Minnesota United FC|https://www.mnufc.com| › news › free-farmers-market...,,https://www.mnufc.com/news/free-farmers-market-allianz-field,www.mnufc.com,"Jun 9, 2020 — This free event, Farmers Market In A Box, will offer fresh produce, dairy items, and meat to Ramsey County residents, especially those in the ...","Jun 9, 2020",,,,,mnufc.com,good,
830,1223,MN,2753026,website,farmersmarket,1,,Free Farmers Market Flyer - English - Minnesota.gov,mn.gov|https://mn.gov| › ombudfam › resources,,https://mn.gov/ombudfam/resources/?id=1105-531912,mn.gov,"This is an event for people in need to receive free, fresh fruits and vegetables. · Pre-registration is encouraged to receive food packages for this event. Read ...",,,,,,mn.gov,good,
831,931,MN,2700892,news - listings,farmersmarket,listings,,Fresh Finds: Your guide to farmers markets in the Twin Cities,Minnesota Spokesman-Recorder|https://spokesman-recorder.com| › 2018/05/26 › fresh-...,,https://spokesman-recorder.com/2018/05/26/fresh-finds-your-guide-to-farmers-markets-in-the-twin-cities/,spokesman-recorder.com,"May 26, 2018 — Maplewood Farmers Market, Aldrich Arena, 1850 White Bear Ave. N., Maplewood. Wednesdays, 8 am-noon through Oct. 30. stpaulfarmersmarket.com.","May 26, 2018",,,,,spokesman-recorder.com,good,
832,624,MN,2749012,news,farmersmarket,1,,Fresh foods offered at Osseo Farmers Market | Local News,hometownsource.com|https://www.hometownsource.com| › press_and_news › f...,,https://www.hometownsource.com/press_and_news/news/local/fresh-foods-offered-at-osseo-farmers-market/article_01db25ca-8998-598c-98a1-c65b606d1959.html,www.hometownsource.com,"Oct 17, 2017 — The Osseo Farmers Market will be open every Tuesday from 3 to 7 p.m. along Fifth Street N.E., north of Boerboom Veterans Memorial Park between ...","Oct 17, 2017",,,,,hometownsource.com,good,
833,1224,MN,2704024,website,farmersmarket,1,,Fresh Start Farmer's Market Every Saturday in Baudette,Lake of the Woods Tourism|https://lakeofthewoodsmn.com| › fresh-start-farmers-mar...,,"https://lakeofthewoodsmn.com/fresh-start-farmers-market-every-turday-in-baudette/#:~:text=join%20over%2050%20vendors%20this,home%20baked%20foods%20and%20crafts.",lakeofthewoodsmn.com,,,,,,,lakeofthewoodsmn.com,good,
834,623,MN,2756724,news,farmersmarket,other,should be 1,"Fresh Veggies, & Fruits Coming To New Farmers Market ...",Minnesota's New Country|https://minnesotasnewcountry.com| › fresh-jams-veggi...,,https://minnesotasnewcountry.com/fresh-jams-veggies-fruits-coming-to-new-farmers-market-this-summer/,minnesotasnewcountry.com,"Mar 30, 2023 — The market will run from 3:30 to 6:00 p.m., this will be in addition to other local Farmer's Markets that will be beginning soon. The St. Cloud ...","Mar 30, 2023",,,,,minnesotasnewcountry.com,good,
835,98,MN,2741804,event,farmersmarket,1,,FRESHFARM Farmers Market - Mosaic District,mosaicdistrict.com|https://mosaicdistrict.com| › events › event › freshfarm...,,https://mosaicdistrict.com/events/event/freshfarm-mosaic/,mosaicdistrict.com,FRESHFARM Farmers Market. SUNDAYS YEAR ROUND. Summer 9-2 (April-Dec) | Winter 10-2 (Jan-March) Located on DISTRICT AVENUE & STRAWBERRY LANE. ABOUT THE MARKET.,,,,,,mosaicdistrict.com,good,
836,625,MN,2760016,news,farmersmarket,other,,"From Facebook Live to a farmers market, Minnetonka ...",Star Tribune|https://www.startribune.com| › from-facebook-live-to-...,,https://www.startribune.com/from-facebook-live-to-a-farmers-market-minnetonka-residents-weigh-in-on-walkability-other-input-in-city-s-new-effort/395349191/,www.startribune.com,"Sep 29, 2016 — ... town hall meeting this month. The west metro suburb is perhaps the first Minnesota city to use the new platform, with more than 100 people ...","Sep 29, 2016",,,,,startribune.com,good,
837,1225,MN,2769142,website,farmersmarket,other,,From Kwik Trip to the Farmers Market - SWNews4U,swnews4u.com|https://www.swnews4u.com| › local › business › from-kw...,,https://www.swnews4u.com/local/business/from-kwik-trip-to-the-farmers-market/,www.swnews4u.com,NEW OWNERS of Solar Town Farm & Home hold up their sign proclaiming their ownership of the feed mill and hardware store in Soldiers Grove last Saturday. CHARLEY ...,,,,,,swnews4u.com,good,
838,932,MN,2700496,news - listings,farmersmarket,listings,,Fruit of their labor: Celebrating the value farmers markets ...,Bemidji Pioneer|https://www.bemidjipioneer.com| › news › local › fruit...,,https://www.bemidjipioneer.com/news/local/fruit-of-their-labor-celebrating-the-value-farmers-markets-bring-to-bemidji-area,www.bemidjipioneer.com,"Aug 17, 2022 — Right here in town, Bemidjians have two different farmers markets to take advantage of, the Bemidji Area Farmers Market and Bemidji's ...","Aug 17, 2022",,,,,bemidjipioneer.com,good,
